entity_id,ts,day_type,tod_slot,temperature,cooling_kw,cooling_kw_clean,case_id
Bull_office_Efren,2017-06-13 03:00:00,ngay_lam_viec,3,25.0,69.80950164794922,69.80950164794922,
Bull_office_Efren,2017-06-13 04:00:00,ngay_lam_viec,4,25.0,76.70249938964844,76.70249938964844,
Bull_office_Efren,2017-06-13 05:00:00,ngay_lam_viec,5,25.0,74.59239959716797,74.59239959716797,
Bull_office_Efren,2017-06-13 06:00:00,ngay_lam_viec,6,25.0,277.3035888671875,277.3035888671875,
Bull_office_Efren,2017-06-13 07:00:00,ngay_lam_viec,7,25.6,404.7893981933594,404.7893981933594,
Bull_office_Efren,2017-06-13 08:00:00,ngay_lam_viec,8,26.7,365.260009765625,365.260009765625,
Bull_office_Efren,2017-06-13 09:00:00,ngay_lam_viec,9,27.2,386.8534851074219,386.8534851074219,
Bull_office_Efren,2017-06-13 10:00:00,ngay_lam_viec,10,30.0,402.9255065917969,402.9255065917969,
Bull_office_Efren,2017-06-13 11:00:00,ngay_lam_viec,11,32.2,395.96209716796875,395.96209716796875,
Bull_office_Efren,2017-06-13 12:00:00,ngay_lam_viec,12,32.8,402.6792907714844,402.6792907714844,
Bull_office_Efren,2017-06-13 13:00:00,ngay_lam_viec,13,32.8,399.65478515625,399.65478515625,
Bull_office_Efren,2017-06-13 14:00:00,ngay_lam_viec,14,35.6,427.4028015136719,427.4028015136719,
Bull_office_Efren,2017-06-13 15:00:00,ngay_lam_viec,15,36.7,444.0375061035156,444.0375061035156,
Bull_office_Efren,2017-06-13 16:00:00,ngay_lam_viec,16,35.0,445.3034973144531,445.3034973144531,
Bull_office_Efren,2017-06-13 17:00:00,ngay_lam_viec,17,33.9,444.951904296875,444.951904296875,
Bull_office_Efren,2017-06-13 18:00:00,ngay_lam_viec,18,33.3,450.8952941894531,450.8952941894531,
Bull_office_Efren,2017-06-13 19:00:00,ngay_lam_viec,19,31.7,430.3218078613281,430.3218078613281,
Bull_office_Efren,2017-06-13 20:00:00,ngay_lam_viec,20,30.0,411.4363098144531,411.4363098144531,
Bull_office_Efren,2017-06-13 21:00:00,ngay_lam_viec,21,28.9,351.4388122558594,351.4388122558594,
Bull_office_Efren,2017-06-13 22:00:00,ngay_lam_viec,22,27.8,312.43701171875,312.43701171875,
Bull_office_Efren,2017-06-13 23:00:00,ngay_lam_viec,23,27.2,81.55580139160156,81.55580139160156,
Bull_office_Efren,2017-06-14 00:00:00,ngay_lam_viec,0,26.7,75.89360046386719,75.89360046386719,
Bull_office_Efren,2017-06-14 01:00:00,ngay_lam_viec,1,26.7,79.55110168457031,79.55110168457031,
Bull_office_Efren,2017-06-14 02:00:00,ngay_lam_viec,2,26.1,78.77739715576172,78.77739715576172,
Bull_office_Efren,2017-06-14 03:00:00,ngay_lam_viec,3,26.1,82.75150299072266,82.75150299072266,
Bull_office_Efren,2017-06-14 04:00:00,ngay_lam_viec,4,25.6,81.41510009765625,81.41510009765625,
Bull_office_Efren,2017-06-14 05:00:00,ngay_lam_viec,5,26.1,78.32019805908203,78.32019805908203,
Bull_office_Efren,2017-06-14 06:00:00,ngay_lam_viec,6,25.6,290.5270080566406,290.5270080566406,
Bull_office_Efren,2017-06-14 07:00:00,ngay_lam_viec,7,26.1,425.7146911621094,425.7146911621094,
Bull_office_Efren,2017-06-14 08:00:00,ngay_lam_viec,8,27.8,378.9757995605469,378.9757995605469,
Bull_office_Efren,2017-06-14 09:00:00,ngay_lam_viec,9,29.4,391.2143859863281,391.2143859863281,
Bull_office_Efren,2017-06-14 10:00:00,ngay_lam_viec,10,30.6,411.330810546875,411.330810546875,
Bull_office_Efren,2017-06-14 11:00:00,ngay_lam_viec,11,33.0,401.8352966308594,401.8352966308594,
Bull_office_Efren,2017-06-14 12:00:00,ngay_lam_viec,12,32.8,400.53399658203125,400.53399658203125,
Bull_office_Efren,2017-06-14 13:00:00,ngay_lam_viec,13,33.3,411.0494079589844,411.0494079589844,
Bull_office_Efren,2017-06-14 14:00:00,ngay_lam_viec,14,33.3,435.4914855957031,435.4914855957031,
Bull_office_Efren,2017-06-14 15:00:00,ngay_lam_viec,15,33.9,440.6612854003906,440.6612854003906,
Bull_office_Efren,2017-06-14 16:00:00,ngay_lam_viec,16,34.4,443.3341064453125,443.3341064453125,
Bull_office_Efren,2017-06-14 17:00:00,ngay_lam_viec,17,33.9,442.27911376953125,442.27911376953125,
Bull_office_Efren,2017-06-14 18:00:00,ngay_lam_viec,18,33.3,451.77459716796875,451.77459716796875,
Bull_office_Efren,2017-06-14 19:00:00,ngay_lam_viec,19,32.2,444.7056884765625,444.7056884765625,
Bull_office_Efren,2017-06-14 20:00:00,ngay_lam_viec,20,30.6,416.1839904785156,416.1839904785156,
Bull_office_Efren,2017-06-14 21:00:00,ngay_lam_viec,21,29.4,311.9093933105469,311.9093933105469,
Bull_office_Efren,2017-06-14 22:00:00,ngay_lam_viec,22,28.3,317.2901916503906,317.2901916503906,
Bull_office_Efren,2017-06-14 23:00:00,ngay_lam_viec,23,27.2,80.78199768066406,80.78199768066406,
Bull_office_Efren,2017-06-15 00:00:00,ngay_lam_viec,0,26.1,78.70709991455078,78.70709991455078,
Bull_office_Efren,2017-06-15 01:00:00,ngay_lam_viec,1,26.1,72.16580200195312,72.16580200195312,
Bull_office_Efren,2017-06-15 02:00:00,ngay_lam_viec,2,25.6,76.66729736328125,76.66729736328125,
Bull_office_Efren,2017-06-15 03:00:00,ngay_lam_viec,3,25.0,80.95790100097656,80.95790100097656,
Bull_office_Efren,2017-06-15 04:00:00,ngay_lam_viec,4,25.0,77.61689758300781,77.61689758300781,
Bull_office_Efren,2017-06-15 05:00:00,ngay_lam_viec,5,24.4,81.37989807128906,81.37989807128906,
Bull_office_Efren,2017-06-15 06:00:00,ngay_lam_viec,6,25.0,275.29901123046875,275.29901123046875,
Bull_office_Efren,2017-06-15 07:00:00,ngay_lam_viec,7,25.6,398.84600830078125,398.84600830078125,
Bull_office_Efren,2017-06-15 08:00:00,ngay_lam_viec,8,26.7,367.4053039550781,367.4053039550781,
Bull_office_Efren,2017-06-15 09:00:00,ngay_lam_viec,9,27.8,388.6119079589844,388.6119079589844,
Bull_office_Efren,2017-06-15 10:00:00,ngay_lam_viec,10,30.6,410.3811950683594,410.3811950683594,
Bull_office_Efren,2017-06-15 11:00:00,ngay_lam_viec,11,32.2,412.8078918457031,412.8078918457031,
Bull_office_Efren,2017-06-15 12:00:00,ngay_lam_viec,12,33.9,423.1825866699219,423.1825866699219,
Bull_office_Efren,2017-06-15 13:00:00,ngay_lam_viec,13,33.9,435.42120361328125,435.42120361328125,
Bull_office_Efren,2017-06-15 14:00:00,ngay_lam_viec,14,35.6,455.53759765625,455.53759765625,
Bull_office_Efren,2017-06-15 15:00:00,ngay_lam_viec,15,36.7,458.80828857421875,458.80828857421875,
Bull_office_Efren,2017-06-15 16:00:00,ngay_lam_viec,16,37.2,452.65380859375,452.65380859375,
Bull_office_Efren,2017-06-15 17:00:00,ngay_lam_viec,17,36.1,458.9137878417969,458.9137878417969,
Bull_office_Efren,2017-06-15 18:00:00,ngay_lam_viec,18,35.6,428.106201171875,428.106201171875,
Bull_office_Efren,2017-06-15 19:00:00,ngay_lam_viec,19,33.3,411.330810546875,411.330810546875,
Bull_office_Efren,2017-06-15 20:00:00,ngay_lam_viec,20,31.7,399.44378662109375,399.44378662109375,
Bull_office_Efren,2017-06-15 21:00:00,ngay_lam_viec,21,30.6,338.03961181640625,338.03961181640625,
Bull_office_Efren,2017-06-15 22:00:00,ngay_lam_viec,22,28.9,320.2091979980469,320.2091979980469,
Bull_office_Efren,2017-06-15 23:00:00,ngay_lam_viec,23,27.8,76.35079956054688,76.35079956054688,
Bull_office_Efren,2017-06-16 00:00:00,ngay_lam_viec,0,27.2,77.26519775390625,77.26519775390625,
Bull_office_Efren,2017-06-16 01:00:00,ngay_lam_viec,1,26.1,70.864501953125,70.864501953125,
Bull_office_Efren,2017-06-16 02:00:00,ngay_lam_viec,2,26.1,81.6260986328125,81.6260986328125,
Bull_office_Efren,2017-06-16 03:00:00,ngay_lam_viec,3,25.6,73.11530303955078,73.11530303955078,
Bull_office_Efren,2017-06-16 04:00:00,ngay_lam_viec,4,25.6,84.05269622802734,84.05269622802734,
Bull_office_Efren,2017-06-16 05:00:00,ngay_lam_viec,5,25.6,73.60769653320312,73.60769653320312,
Bull_office_Efren,2017-06-16 06:00:00,ngay_lam_viec,6,25.0,274.63079833984375,274.63079833984375,
Bull_office_Efren,2017-06-16 07:00:00,ngay_lam_viec,7,25.6,389.6318054199219,389.6318054199219,
Bull_office_Efren,2017-06-16 08:00:00,ngay_lam_viec,8,26.7,349.2583923339844,349.2583923339844,
Bull_office_Efren,2017-06-16 09:00:00,ngay_lam_viec,9,28.9,362.0245056152344,362.0245056152344,
Bull_office_Efren,2017-06-16 10:00:00,ngay_lam_viec,10,30.0,370.81671142578125,370.81671142578125,
Bull_office_Efren,2017-06-16 11:00:00,ngay_lam_viec,11,32.2,373.1377868652344,373.1377868652344,
Bull_office_Efren,2017-06-16 12:00:00,ngay_lam_viec,12,33.9,408.6579895019531,408.6579895019531,
Bull_office_Efren,2017-06-16 13:00:00,ngay_lam_viec,13,34.4,426.69940185546875,426.69940185546875,
Bull_office_Efren,2017-06-16 14:00:00,ngay_lam_viec,14,35.6,448.7851867675781,448.7851867675781,
Bull_office_Efren,2017-06-16 15:00:00,ngay_lam_viec,15,36.7,465.279296875,465.279296875,
Bull_office_Efren,2017-06-16 16:00:00,ngay_lam_viec,16,36.7,462.0437927246094,462.0437927246094,
Bull_office_Efren,2017-06-16 17:00:00,ngay_lam_viec,17,36.1,466.2287902832031,466.2287902832031,
Bull_office_Efren,2017-06-16 18:00:00,ngay_lam_viec,18,35.6,443.29888916015625,443.29888916015625,
Bull_office_Efren,2017-06-16 19:00:00,ngay_lam_viec,19,33.9,367.3702087402344,367.3702087402344,
Bull_office_Efren,2017-06-16 20:00:00,ngay_lam_viec,20,32.8,87.00689697265625,87.00689697265625,
Bull_office_Efren,2017-06-16 21:00:00,ngay_lam_viec,21,30.6,79.09400177001953,79.09400177001953,
Bull_office_Efren,2017-06-16 22:00:00,ngay_lam_viec,22,28.9,85.42430114746094,85.42430114746094,
Bull_office_Efren,2017-06-16 23:00:00,ngay_lam_viec,23,27.8,88.20259857177734,88.20259857177734,
Bull_office_Efren,2017-06-17 00:00:00,cuoi_tuan,0,26.7,90.87539672851562,90.87539672851562,
Bull_office_Efren,2017-06-17 01:00:00,cuoi_tuan,1,26.1,90.80509948730469,90.80509948730469,
Bull_office_Efren,2017-06-17 02:00:00,cuoi_tuan,2,26.1,85.56500244140625,85.56500244140625,
Bull_office_Efren,2017-06-17 03:00:00,cuoi_tuan,3,25.6,88.5542984008789,88.5542984008789,
Bull_office_Efren,2017-06-17 04:00:00,cuoi_tuan,4,25.6,84.5802001953125,84.5802001953125,
Bull_office_Efren,2017-06-17 05:00:00,cuoi_tuan,5,25.6,81.37989807128906,81.37989807128906,
Bull_office_Efren,2017-06-17 06:00:00,cuoi_tuan,6,25.0,85.10780334472656,85.10780334472656,
Bull_office_Efren,2017-06-17 07:00:00,cuoi_tuan,7,26.1,82.61080169677734,82.61080169677734,
Bull_office_Efren,2017-06-17 08:00:00,cuoi_tuan,8,27.2,78.14440155029297,78.14440155029297,
Bull_office_Efren,2017-06-17 09:00:00,cuoi_tuan,9,29.4,76.66729736328125,76.66729736328125,
Bull_office_Efren,2017-06-17 10:00:00,cuoi_tuan,10,31.1,481.24578857421875,481.24578857421875,
Bull_office_Efren,2017-06-17 11:00:00,cuoi_tuan,11,32.8,416.922607421875,416.922607421875,
Bull_office_Efren,2017-06-17 12:00:00,cuoi_tuan,12,34.4,408.8689880371094,408.8689880371094,
Bull_office_Efren,2017-06-17 13:00:00,cuoi_tuan,13,35.6,407.180908203125,407.180908203125,
Bull_office_Efren,2017-06-17 14:00:00,cuoi_tuan,14,37.2,418.1182861328125,418.1182861328125,
Bull_office_Efren,2017-06-17 15:00:00,cuoi_tuan,15,37.8,430.21630859375,430.21630859375,
Bull_office_Efren,2017-06-17 16:00:00,cuoi_tuan,16,37.8,427.1565856933594,427.1565856933594,
Bull_office_Efren,2017-06-17 17:00:00,cuoi_tuan,17,36.1,79.79730224609375,79.79730224609375,
Bull_office_Efren,2017-06-17 18:00:00,cuoi_tuan,18,35.6,79.2697982788086,79.2697982788086,
Bull_office_Efren,2017-06-17 19:00:00,cuoi_tuan,19,34.4,85.0022964477539,85.0022964477539,
Bull_office_Efren,2017-06-17 20:00:00,cuoi_tuan,20,32.2,90.62920379638672,90.62920379638672,
Bull_office_Efren,2017-06-17 21:00:00,cuoi_tuan,21,31.1,89.3280029296875,89.3280029296875,
Bull_office_Efren,2017-06-17 22:00:00,cuoi_tuan,22,28.9,92.1063003540039,92.1063003540039,
Bull_office_Efren,2017-06-17 23:00:00,cuoi_tuan,23,27.8,94.04060363769531,94.04060363769531,
Bull_office_Efren,2017-06-18 00:00:00,cuoi_tuan,0,26.7,96.60790252685547,96.60790252685547,
Bull_office_Efren,2017-06-18 01:00:00,cuoi_tuan,1,26.7,89.39830017089844,89.39830017089844,
Bull_office_Efren,2017-06-18 02:00:00,cuoi_tuan,2,26.7,84.50990295410156,84.50990295410156,
Bull_office_Efren,2017-06-18 03:00:00,cuoi_tuan,3,26.1,90.66439819335938,90.66439819335938,
Bull_office_Efren,2017-06-18 04:00:00,cuoi_tuan,4,26.1,85.45950317382812,85.45950317382812,
Bull_office_Efren,2017-06-18 05:00:00,cuoi_tuan,5,26.1,79.93800354003906,79.93800354003906,
Bull_office_Efren,2017-06-18 06:00:00,cuoi_tuan,6,25.6,86.3738021850586,86.3738021850586,
Bull_office_Efren,2017-06-18 07:00:00,cuoi_tuan,7,26.1,83.17350006103516,83.17350006103516,
Bull_office_Efren,2017-06-18 08:00:00,cuoi_tuan,8,27.2,84.86160278320312,84.86160278320312,
Bull_office_Efren,2017-06-18 09:00:00,cuoi_tuan,9,28.9,88.37840270996094,88.37840270996094,
Bull_office_Efren,2017-06-18 10:00:00,cuoi_tuan,10,31.1,483.42620849609375,483.42620849609375,
Bull_office_Efren,2017-06-18 11:00:00,cuoi_tuan,11,33.3,439.7117919921875,439.7117919921875,
Bull_office_Efren,2017-06-18 12:00:00,cuoi_tuan,12,34.4,415.2344970703125,415.2344970703125,
Bull_office_Efren,2017-06-18 13:00:00,cuoi_tuan,13,35.0,412.5968017578125,412.5968017578125,
Bull_office_Efren,2017-06-18 14:00:00,cuoi_tuan,14,36.7,406.9346923828125,406.9346923828125,
Bull_office_Efren,2017-06-18 15:00:00,cuoi_tuan,15,36.7,418.7161865234375,418.7161865234375,
Bull_office_Efren,2017-06-18 16:00:00,cuoi_tuan,16,37.2,412.0693054199219,412.0693054199219,
Bull_office_Efren,2017-06-18 17:00:00,cuoi_tuan,17,36.7,82.54049682617188,82.54049682617188,
Bull_office_Efren,2017-06-18 18:00:00,cuoi_tuan,18,35.6,74.2759017944336,74.2759017944336,
Bull_office_Efren,2017-06-18 19:00:00,cuoi_tuan,19,33.3,86.90139770507812,86.90139770507812,
Bull_office_Efren,2017-06-18 20:00:00,cuoi_tuan,20,31.7,89.08180236816406,89.08180236816406,
Bull_office_Efren,2017-06-18 21:00:00,cuoi_tuan,21,30.6,94.28669738769531,94.28669738769531,
Bull_office_Efren,2017-06-18 22:00:00,cuoi_tuan,22,28.9,90.66439819335938,90.66439819335938,
Bull_office_Efren,2017-06-18 23:00:00,cuoi_tuan,23,27.8,91.29740142822266,91.29740142822266,
Bull_office_Efren,2017-06-19 00:00:00,ngay_lam_viec,0,27.2,86.197998046875,86.197998046875,
Bull_office_Efren,2017-06-19 01:00:00,ngay_lam_viec,1,26.1,85.0022964477539,85.0022964477539,
Bull_office_Efren,2017-06-19 02:00:00,ngay_lam_viec,2,26.1,89.53900146484375,89.53900146484375,
Bull_office_Efren,2017-06-19 03:00:00,ngay_lam_viec,3,25.6,85.38909912109375,85.38909912109375,
Bull_office_Efren,2017-06-19 04:00:00,ngay_lam_viec,4,25.0,87.92120361328125,87.92120361328125,
Bull_office_Efren,2017-06-19 05:00:00,ngay_lam_viec,5,24.4,80.04350280761719,80.04350280761719,
Bull_office_Efren,2017-06-19 06:00:00,ngay_lam_viec,6,25.0,299.10809326171875,299.10809326171875,
Bull_office_Efren,2017-06-19 07:00:00,ngay_lam_viec,7,25.6,466.40460205078125,466.40460205078125,
Bull_office_Efren,2017-06-19 08:00:00,ngay_lam_viec,8,26.7,410.064697265625,410.064697265625,
Bull_office_Efren,2017-06-19 09:00:00,ngay_lam_viec,9,26.7,411.0143127441406,411.0143127441406,
Bull_office_Efren,2017-06-19 10:00:00,ngay_lam_viec,10,27.8,403.8750915527344,403.8750915527344,
Bull_office_Efren,2017-06-19 11:00:00,ngay_lam_viec,11,27.8,409.3965148925781,409.3965148925781,
Bull_office_Efren,2017-06-19 12:00:00,ngay_lam_viec,12,27.8,401.764892578125,401.764892578125,
Bull_office_Efren,2017-06-19 13:00:00,ngay_lam_viec,13,25.6,398.59979248046875,398.59979248046875,
Bull_office_Efren,2017-06-19 14:00:00,ngay_lam_viec,14,28.3,400.4989013671875,400.4989013671875,
Bull_office_Efren,2017-06-19 15:00:00,ngay_lam_viec,15,30.6,412.91339111328125,412.91339111328125,
Bull_office_Efren,2017-06-19 16:00:00,ngay_lam_viec,16,31.7,410.3109130859375,410.3109130859375,
Bull_office_Efren,2017-06-19 17:00:00,ngay_lam_viec,17,32.8,409.3965148925781,409.3965148925781,
Bull_office_Efren,2017-06-19 18:00:00,ngay_lam_viec,18,32.2,409.7130126953125,409.7130126953125,
Bull_office_Efren,2017-06-19 19:00:00,ngay_lam_viec,19,30.6,393.9927062988281,393.9927062988281,
Bull_office_Efren,2017-06-19 20:00:00,ngay_lam_viec,20,29.4,386.0094909667969,386.0094909667969,
Bull_office_Efren,2017-06-19 21:00:00,ngay_lam_viec,21,28.3,327.62969970703125,327.62969970703125,
Bull_office_Efren,2017-06-19 22:00:00,ngay_lam_viec,22,27.8,317.8880920410156,317.8880920410156,
Bull_office_Efren,2017-06-19 23:00:00,ngay_lam_viec,23,27.2,83.3844985961914,83.3844985961914,
Bull_office_Efren,2017-06-20 00:00:00,ngay_lam_viec,0,26.1,81.59089660644531,81.59089660644531,
Bull_office_Efren,2017-06-20 01:00:00,ngay_lam_viec,1,25.6,79.34010314941406,79.34010314941406,
Bull_office_Efren,2017-06-20 02:00:00,ngay_lam_viec,2,25.0,70.89969635009766,70.89969635009766,
Bull_office_Efren,2017-06-20 03:00:00,ngay_lam_viec,3,25.0,74.45169830322266,74.45169830322266,
Bull_office_Efren,2017-06-20 04:00:00,ngay_lam_viec,4,25.0,82.64600372314453,82.64600372314453,
Bull_office_Efren,2017-06-20 05:00:00,ngay_lam_viec,5,24.4,70.61830139160156,70.61830139160156,
Bull_office_Efren,2017-06-20 06:00:00,ngay_lam_viec,6,25.0,263.2713928222656,263.2713928222656,
Bull_office_Efren,2017-06-20 07:00:00,ngay_lam_viec,7,25.6,373.6300964355469,373.6300964355469,
Bull_office_Efren,2017-06-20 08:00:00,ngay_lam_viec,8,27.8,342.8576965332031,342.8576965332031,
Bull_office_Efren,2017-06-20 09:00:00,ngay_lam_viec,9,30.0,371.7662048339844,371.7662048339844,
Bull_office_Efren,2017-06-20 10:00:00,ngay_lam_viec,10,31.7,387.34588623046875,387.34588623046875,
Bull_office_Efren,2017-06-20 11:00:00,ngay_lam_viec,11,32.8,395.1532897949219,395.1532897949219,
Bull_office_Efren,2017-06-20 12:00:00,ngay_lam_viec,12,34.4,400.4989013671875,400.4989013671875,
Bull_office_Efren,2017-06-20 13:00:00,ngay_lam_viec,13,35.0,403.62890625,403.62890625,
Bull_office_Efren,2017-06-20 14:00:00,ngay_lam_viec,14,35.6,409.1152038574219,409.1152038574219,
Bull_office_Efren,2017-06-20 15:00:00,ngay_lam_viec,15,36.1,418.7864990234375,418.7864990234375,
Bull_office_Efren,2017-06-20 16:00:00,ngay_lam_viec,16,35.0,422.72540283203125,422.72540283203125,
Bull_office_Efren,2017-06-20 17:00:00,ngay_lam_viec,17,34.4,415.726806640625,415.726806640625,
Bull_office_Efren,2017-06-20 18:00:00,ngay_lam_viec,18,33.9,396.7007141113281,396.7007141113281,
Bull_office_Efren,2017-06-20 19:00:00,ngay_lam_viec,19,32.8,396.9468994140625,396.9468994140625,
Bull_office_Efren,2017-06-20 20:00:00,ngay_lam_viec,20,31.1,381.2969055175781,381.2969055175781,
Bull_office_Efren,2017-06-20 21:00:00,ngay_lam_viec,21,30.0,346.30419921875,346.30419921875,
Bull_office_Efren,2017-06-20 22:00:00,ngay_lam_viec,22,28.3,316.8681945800781,316.8681945800781,
Bull_office_Efren,2017-06-20 23:00:00,ngay_lam_viec,23,27.8,80.53589630126953,80.53589630126953,
Bull_office_Efren,2017-06-21 00:00:00,ngay_lam_viec,0,27.2,82.25910186767578,82.25910186767578,
Bull_office_Efren,2017-06-21 01:00:00,ngay_lam_viec,1,26.7,77.01899719238281,77.01899719238281,
Bull_office_Efren,2017-06-21 02:00:00,ngay_lam_viec,2,26.1,75.92880249023438,75.92880249023438,
Bull_office_Efren,2017-06-21 03:00:00,ngay_lam_viec,3,25.6,72.55259704589844,72.55259704589844,
Bull_office_Efren,2017-06-21 04:00:00,ngay_lam_viec,4,25.0,74.0999984741211,74.0999984741211,
Bull_office_Efren,2017-06-21 05:00:00,ngay_lam_viec,5,24.4,73.85379791259766,73.85379791259766,
Bull_office_Efren,2017-06-21 06:00:00,ngay_lam_viec,6,24.4,263.3066101074219,263.3066101074219,
Bull_office_Efren,2017-06-21 07:00:00,ngay_lam_viec,7,26.1,366.631591796875,366.631591796875,
Bull_office_Efren,2017-06-21 08:00:00,ngay_lam_viec,8,27.8,334.7690124511719,334.7690124511719,
Bull_office_Efren,2017-06-21 09:00:00,ngay_lam_viec,9,29.4,361.7784118652344,361.7784118652344,
Bull_office_Efren,2017-06-21 10:00:00,ngay_lam_viec,10,31.7,376.0216064453125,376.0216064453125,
Bull_office_Efren,2017-06-21 11:00:00,ngay_lam_viec,11,33.3,354.4632873535156,354.4632873535156,
Bull_office_Efren,2017-06-21 12:00:00,ngay_lam_viec,12,34.4,334.9800109863281,334.9800109863281,
Bull_office_Efren,2017-06-21 13:00:00,ngay_lam_viec,13,35.0,301.0775146484375,301.0775146484375,
Bull_office_Efren,2017-06-21 14:00:00,ngay_lam_viec,14,35.0,307.23199462890625,307.23199462890625,
Bull_office_Efren,2017-06-21 15:00:00,ngay_lam_viec,15,36.1,292.88330078125,292.88330078125,
Bull_office_Efren,2017-06-21 16:00:00,ngay_lam_viec,16,35.0,306.84521484375,306.84521484375,
Bull_office_Efren,2017-06-21 17:00:00,ngay_lam_viec,17,33.3,313.281005859375,313.281005859375,
Bull_office_Efren,2017-06-21 18:00:00,ngay_lam_viec,18,32.2,315.2503967285156,315.2503967285156,
Bull_office_Efren,2017-06-21 19:00:00,ngay_lam_viec,19,31.7,274.3846130371094,274.3846130371094,
Bull_office_Efren,2017-06-21 20:00:00,ngay_lam_viec,20,30.6,265.3111877441406,265.3111877441406,
Bull_office_Efren,2017-06-21 21:00:00,ngay_lam_viec,21,29.4,245.72230529785156,245.72230529785156,
Bull_office_Efren,2017-06-21 22:00:00,ngay_lam_viec,22,28.3,259.2973937988281,259.2973937988281,
Bull_office_Efren,2017-06-21 23:00:00,ngay_lam_viec,23,27.8,72.65809631347656,72.65809631347656,
Bull_office_Efren,2017-06-22 00:00:00,ngay_lam_viec,0,27.2,69.03579711914062,69.03579711914062,
Bull_office_Efren,2017-06-22 01:00:00,ngay_lam_viec,1,26.7,74.2406997680664,74.2406997680664,
Bull_office_Efren,2017-06-22 02:00:00,ngay_lam_viec,2,26.1,71.74369812011719,71.74369812011719,
Bull_office_Efren,2017-06-22 03:00:00,ngay_lam_viec,3,25.6,69.87979888916016,69.87979888916016,
Bull_office_Efren,2017-06-22 04:00:00,ngay_lam_viec,4,25.0,67.69940185546875,67.69940185546875,
Bull_office_Efren,2017-06-22 05:00:00,ngay_lam_viec,5,24.4,71.42720031738281,71.42720031738281,
Bull_office_Efren,2017-06-22 06:00:00,ngay_lam_viec,6,24.4,227.71600341796875,227.71600341796875,
Bull_office_Efren,2017-06-22 07:00:00,ngay_lam_viec,7,25.6,324.07769775390625,324.07769775390625,
Bull_office_Efren,2017-06-22 08:00:00,ngay_lam_viec,8,26.1,296.57598876953125,296.57598876953125,
Bull_office_Efren,2017-06-22 09:00:00,ngay_lam_viec,9,26.7,325.0624084472656,325.0624084472656,
Bull_office_Efren,2017-06-22 10:00:00,ngay_lam_viec,10,28.9,340.3959045410156,340.3959045410156,
Bull_office_Efren,2017-06-22 11:00:00,ngay_lam_viec,11,30.6,350.9815979003906,350.9815979003906,
Bull_office_Efren,2017-06-22 12:00:00,ngay_lam_viec,12,33.3,359.2814025878906,359.2814025878906,
Bull_office_Efren,2017-06-22 13:00:00,ngay_lam_viec,13,33.9,357.52301025390625,357.52301025390625,
Bull_office_Efren,2017-06-22 14:00:00,ngay_lam_viec,14,34.4,381.0506896972656,381.0506896972656,
Bull_office_Efren,2017-06-22 15:00:00,ngay_lam_viec,15,36.1,389.6318054199219,389.6318054199219,
Bull_office_Efren,2017-06-22 16:00:00,ngay_lam_viec,16,36.7,395.46978759765625,395.46978759765625,
Bull_office_Efren,2017-06-22 17:00:00,ngay_lam_viec,17,36.7,386.114990234375,386.114990234375,
Bull_office_Efren,2017-06-22 18:00:00,ngay_lam_viec,18,36.1,408.0953063964844,408.0953063964844,
Bull_office_Efren,2017-06-22 19:00:00,ngay_lam_viec,19,35.0,401.9056091308594,401.9056091308594,
Bull_office_Efren,2017-06-22 20:00:00,ngay_lam_viec,20,33.3,410.2406005859375,410.2406005859375,
Bull_office_Efren,2017-06-22 21:00:00,ngay_lam_viec,21,32.2,347.4295959472656,347.4295959472656,
Bull_office_Efren,2017-06-22 22:00:00,ngay_lam_viec,22,30.6,338.1099853515625,338.1099853515625,
Bull_office_Efren,2017-06-22 23:00:00,ngay_lam_viec,23,29.4,81.94259643554688,81.94259643554688,
Bull_office_Efren,2017-06-23 00:00:00,ngay_lam_viec,0,28.3,89.152099609375,89.152099609375,
Bull_office_Efren,2017-06-23 01:00:00,ngay_lam_viec,1,27.8,82.89219665527344,82.89219665527344,
Bull_office_Efren,2017-06-23 02:00:00,ngay_lam_viec,2,27.2,82.50530242919922,82.50530242919922,
Bull_office_Efren,2017-06-23 03:00:00,ngay_lam_viec,3,26.7,90.84020233154297,90.84020233154297,
Bull_office_Efren,2017-06-23 04:00:00,ngay_lam_viec,4,26.1,83.70099639892578,83.70099639892578,
Bull_office_Efren,2017-06-23 05:00:00,ngay_lam_viec,5,25.6,84.158203125,84.158203125,
Bull_office_Efren,2017-06-23 06:00:00,ngay_lam_viec,6,25.6,297.1387023925781,297.1387023925781,
Bull_office_Efren,2017-06-23 07:00:00,ngay_lam_viec,7,26.1,442.9823913574219,442.9823913574219,
Bull_office_Efren,2017-06-23 08:00:00,ngay_lam_viec,8,28.3,406.96990966796875,406.96990966796875,
Bull_office_Efren,2017-06-23 09:00:00,ngay_lam_viec,9,30.6,424.0617980957031,424.0617980957031,
Bull_office_Efren,2017-06-23 10:00:00,ngay_lam_viec,10,32.2,448.64459228515625,448.64459228515625,
Bull_office_Efren,2017-06-23 11:00:00,ngay_lam_viec,11,34.4,445.51458740234375,445.51458740234375,
Bull_office_Efren,2017-06-23 12:00:00,ngay_lam_viec,12,36.7,463.38018798828125,463.38018798828125,
Bull_office_Efren,2017-06-23 13:00:00,ngay_lam_viec,13,37.2,456.9092102050781,456.9092102050781,
