event_id,group,module,entity_id,key,type,severity,rule_or_model,start,end,detected_at,duration_h,actual_mean,expected_mean,deviation_pct,peak_z,excess_kwh,reference_window,score,n_merged,match,matched_case_id
IF-00101,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-07-25 05:00:00,2017-07-25 07:00:00,2017-07-25 07:00:00,3,270.118,95.752,182.1,,523.1,month cross-fit (other 11 months of 2017),0.5799,1,false_positive,
IF-00102,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-07-26 05:00:00,2017-07-26 07:00:00,2017-07-26 07:00:00,3,256.003,95.752,167.36,,480.8,month cross-fit (other 11 months of 2017),0.5858,1,false_positive,
IF-00103,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-07-27 05:00:00,2017-07-27 07:00:00,2017-07-27 07:00:00,3,251.689,95.752,162.86,,467.8,month cross-fit (other 11 months of 2017),0.5775,1,false_positive,
IF-00104,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest,2017-07-27 12:00:00,2017-07-27 17:00:00,2017-07-27 14:00:00,6,356.456,200.724,77.59,,934.4,month cross-fit (other 11 months of 2017),0.5731,1,false_positive,
IF-00105,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-07-28 05:00:00,2017-07-28 08:00:00,2017-07-28 07:00:00,4,288.197,106.429,170.79,,727.1,month cross-fit (other 11 months of 2017),0.609,1,false_positive,
IF-00106,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-07-30 09:00:00,2017-07-30 22:00:00,2017-07-30 11:00:00,14,326.762,162.775,100.74,,1967.8,month cross-fit (other 11 months of 2017),0.6178,2,false_positive,
IF-00107,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest,2017-07-31 05:00:00,2017-07-31 23:00:00,2017-07-31 07:00:00,19,328.537,152.207,115.85,,3350.3,month cross-fit (other 11 months of 2017),0.6284,1,false_positive,
IF-00108,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-01 05:00:00,2017-08-01 08:00:00,2017-08-01 07:00:00,4,304.832,104.921,190.53,,799.6,month cross-fit (other 11 months of 2017),0.6238,1,false_positive,
IF-00109,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-02 05:00:00,2017-08-02 07:00:00,2017-08-02 07:00:00,3,276.237,94.082,193.61,,546.5,month cross-fit (other 11 months of 2017),0.6078,1,false_positive,
IF-00110,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-03 05:00:00,2017-08-03 07:00:00,2017-08-03 07:00:00,3,262.885,94.082,179.42,,506.4,month cross-fit (other 11 months of 2017),0.5896,1,false_positive,
IF-00111,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest,2017-08-04 05:00:00,2017-08-04 09:00:00,2017-08-04 07:00:00,5,238.611,114.336,108.69,,673.7,month cross-fit (other 11 months of 2017),0.6147,1,false_positive,
IF-00112,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-05 05:00:00,2017-08-05 23:00:00,2017-08-05 07:00:00,19,283.584,146.597,93.44,,2602.8,month cross-fit (other 11 months of 2017),0.6462,1,false_positive,
IF-00113,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-06 05:00:00,2017-08-06 08:00:00,2017-08-06 07:00:00,4,249.556,104.749,138.24,,579.2,month cross-fit (other 11 months of 2017),0.6166,1,false_positive,
IF-00114,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-06 17:00:00,2017-08-06 22:00:00,2017-08-06 19:00:00,6,263.711,147.207,79.14,,699.0,month cross-fit (other 11 months of 2017),0.6121,1,false_positive,
IF-00115,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-10 05:00:00,2017-08-10 07:00:00,2017-08-10 07:00:00,3,265.897,94.082,182.62,,515.4,month cross-fit (other 11 months of 2017),0.6115,1,false_positive,
IF-00116,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-11 05:00:00,2017-08-11 07:00:00,2017-08-11 07:00:00,3,281.454,94.082,199.16,,562.1,month cross-fit (other 11 months of 2017),0.613,1,false_positive,
IF-00117,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest,2017-08-11 12:00:00,2017-08-11 18:00:00,2017-08-11 14:00:00,7,374.459,195.409,91.63,,1253.4,month cross-fit (other 11 months of 2017),0.5799,1,false_positive,
IF-00118,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-11 22:00:00,2017-08-12 23:00:00,2017-08-12 00:00:00,26,260.788,125.885,107.16,,3237.6,month cross-fit (other 11 months of 2017),0.6451,2,false_positive,
IF-00119,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-13 05:00:00,2017-08-13 12:00:00,2017-08-13 07:00:00,8,290.492,137.441,111.36,,1224.4,month cross-fit (other 11 months of 2017),0.6273,1,false_positive,
IF-00120,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-13 16:00:00,2017-08-13 23:00:00,2017-08-13 18:00:00,8,260.396,139.654,86.46,,965.9,month cross-fit (other 11 months of 2017),0.6196,1,false_positive,
IF-00121,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-14 05:00:00,2017-08-14 07:00:00,2017-08-14 07:00:00,3,257.48,94.082,173.68,,490.2,month cross-fit (other 11 months of 2017),0.5875,1,false_positive,
IF-00122,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-20 05:00:00,2017-08-20 07:00:00,2017-08-20 07:00:00,3,175.901,93.912,87.3,,246.0,month cross-fit (other 11 months of 2017),0.5881,1,false_positive,
IF-00123,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-26 05:00:00,2017-08-26 07:00:00,2017-08-26 07:00:00,3,205.173,93.912,118.47,,333.8,month cross-fit (other 11 months of 2017),0.609,1,false_positive,
IF-00124,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-27 05:00:00,2017-08-27 07:00:00,2017-08-27 07:00:00,3,223.261,93.912,137.73,,388.0,month cross-fit (other 11 months of 2017),0.6063,1,false_positive,
IF-00125,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-27 17:00:00,2017-08-27 19:00:00,2017-08-27 19:00:00,3,275.733,172.343,59.99,,310.2,month cross-fit (other 11 months of 2017),0.5903,1,false_positive,
IF-00126,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,iforest,2017-08-27 22:00:00,2017-08-27 22:00:00,2017-08-27 22:00:00,1,77.617,74.1,4.75,,3.5,month cross-fit (other 11 months of 2017),0.6136,1,false_positive,
IF-00127,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-08-30 05:00:00,2017-08-30 07:00:00,2017-08-30 07:00:00,3,259.098,94.082,175.4,,495.0,month cross-fit (other 11 months of 2017),0.5992,1,false_positive,
IF-00128,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest,2017-08-30 12:00:00,2017-08-30 18:00:00,2017-08-30 14:00:00,7,367.737,195.409,88.19,,1206.3,month cross-fit (other 11 months of 2017),0.5777,1,false_positive,
IF-00129,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,iforest,2017-08-31 10:00:00,2017-08-31 10:00:00,2017-08-31 10:00:00,1,365.471,169.407,115.74,,196.1,month cross-fit (other 11 months of 2017),0.6138,1,false_positive,
IF-00130,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-09-02 05:00:00,2017-09-02 15:00:00,2017-09-02 07:00:00,11,335.834,152.208,120.64,,2019.9,month cross-fit (other 11 months of 2017),0.6087,1,false_positive,
IF-00131,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,iforest,2017-09-02 22:00:00,2017-09-02 23:00:00,2017-09-02 22:00:00,2,96.836,54.221,78.6,,85.2,month cross-fit (other 11 months of 2017),0.6244,1,false_positive,
IF-00132,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-09-03 05:00:00,2017-09-03 07:00:00,2017-09-03 07:00:00,3,243.284,96.713,151.55,,439.7,month cross-fit (other 11 months of 2017),0.5985,1,false_positive,
IF-00133,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,iforest,2017-09-03 22:00:00,2017-09-03 23:00:00,2017-09-03 22:00:00,2,105.928,54.221,95.36,,103.4,month cross-fit (other 11 months of 2017),0.6231,1,false_positive,
IF-00134,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest,2017-09-10 05:00:00,2017-09-10 07:00:00,2017-09-10 07:00:00,3,216.462,96.713,123.82,,359.2,month cross-fit (other 11 months of 2017),0.5772,1,false_positive,
IF-00135,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,iforest,2017-09-10 22:00:00,2017-09-10 23:00:00,2017-09-10 22:00:00,2,90.963,54.221,67.76,,73.5,month cross-fit (other 11 months of 2017),0.6262,1,false_positive,
IF-00136,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,iforest,2017-01-15 00:00:00,2017-01-15 00:00:00,2017-01-15 00:00:00,1,159.348,113.577,40.3,,45.8,month cross-fit (other 11 months of 2017),0.6279,1,false_positive,
IF-00137,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,iforest,2017-01-29 00:00:00,2017-01-29 00:00:00,2017-01-29 00:00:00,1,159.348,113.577,40.3,,45.8,month cross-fit (other 11 months of 2017),0.6404,1,false_positive,
IF-00138,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,iforest,2017-03-18 19:00:00,2017-03-18 19:00:00,2017-03-18 19:00:00,1,766.245,100.617,661.55,,665.6,month cross-fit (other 11 months of 2017),0.6309,1,true_positive,SYN-M2-03-01
IF-00139,DQ_quality,M2_cooling,Fox_office_Yong,cooling_kw,data_loss,warning,dq_gap>=3h,2017-04-10 01:00:00,2017-04-10 15:00:00,2017-04-10 03:00:00,15,,,,,,,,1,true_positive,SYN-M2-03-02
IF-00140,DQ_quality,M2_cooling,Fox_office_Yong,cooling_kw,stuck_sensor,warning,dq_flatline>=4h,2017-06-02 09:00:00,2017-06-02 21:00:00,2017-06-02 12:00:00,13,366.034,,,,,,,1,true_positive,SYN-M2-03-04
IF-00141,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-06-04 01:00:00,2017-06-04 03:00:00,2017-06-04 03:00:00,3,388.706,160.345,142.42,,685.1,month cross-fit (other 11 months of 2017),0.6199,1,false_positive,
IF-00142,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-06-17 15:00:00,2017-06-17 17:00:00,2017-06-17 17:00:00,3,357.124,281.846,26.71,,225.8,month cross-fit (other 11 months of 2017),0.6263,1,false_positive,
IF-00143,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-06-18 01:00:00,2017-06-18 03:00:00,2017-06-18 03:00:00,3,417.157,160.345,160.16,,770.4,month cross-fit (other 11 months of 2017),0.6237,1,false_positive,
IF-00144,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-06-18 16:00:00,2017-06-18 20:00:00,2017-06-18 18:00:00,5,465.919,170.187,173.77,,1478.7,month cross-fit (other 11 months of 2017),0.5911,1,false_positive,
IF-00145,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-06-19 15:00:00,2017-06-19 19:00:00,2017-06-19 17:00:00,5,660.851,364.377,81.36,,1482.4,month cross-fit (other 11 months of 2017),0.5947,1,false_positive,
IF-00146,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-06-20 09:00:00,2017-06-20 21:00:00,2017-06-20 11:00:00,13,671.529,342.073,96.31,,4282.9,month cross-fit (other 11 months of 2017),0.614,1,false_positive,
IF-00147,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-06-21 07:00:00,2017-06-22 00:00:00,2017-06-21 09:00:00,18,611.086,298.032,105.04,,5635.0,month cross-fit (other 11 months of 2017),0.6113,1,false_positive,
IF-00148,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-06-22 07:00:00,2017-06-22 09:00:00,2017-06-22 09:00:00,3,486.814,211.169,130.53,,826.9,month cross-fit (other 11 months of 2017),0.5748,1,false_positive,
IF-00149,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-06-22 13:00:00,2017-06-22 19:00:00,2017-06-22 15:00:00,7,705.174,380.096,85.53,,2275.5,month cross-fit (other 11 months of 2017),0.609,1,false_positive,
IF-00150,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-06-23 07:00:00,2017-06-23 09:00:00,2017-06-23 09:00:00,3,1141.901,211.169,440.75,,2792.2,month cross-fit (other 11 months of 2017),0.6513,1,true_positive,SYN-M2-03-05
IF-00151,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-06-23 13:00:00,2017-06-23 19:00:00,2017-06-23 15:00:00,7,659.555,380.096,73.52,,1956.2,month cross-fit (other 11 months of 2017),0.5962,1,true_positive,SYN-M2-03-05
IF-00152,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-06-24 00:00:00,2017-06-24 17:00:00,2017-06-24 02:00:00,18,395.523,213.062,85.64,,3284.3,month cross-fit (other 11 months of 2017),0.6468,1,true_positive,SYN-M2-03-05
IF-00153,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-06-25 01:00:00,2017-06-25 04:00:00,2017-06-25 03:00:00,4,509.214,157.098,224.14,,1408.5,month cross-fit (other 11 months of 2017),0.6512,1,false_positive,
IF-00154,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-06-25 10:00:00,2017-06-25 23:00:00,2017-06-25 12:00:00,14,482.286,207.332,132.62,,3849.4,month cross-fit (other 11 months of 2017),0.6002,1,false_positive,
IF-00155,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-06-26 14:00:00,2017-06-26 20:00:00,2017-06-26 16:00:00,7,660.022,353.898,86.5,,2142.9,month cross-fit (other 11 months of 2017),0.5945,1,false_positive,
IF-00156,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-07-02 01:00:00,2017-07-02 03:00:00,2017-07-02 03:00:00,3,413.675,156.676,164.03,,771.0,month cross-fit (other 11 months of 2017),0.6234,1,false_positive,
IF-00157,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-07-06 09:00:00,2017-07-06 11:00:00,2017-07-06 11:00:00,3,554.924,319.459,73.71,,706.4,month cross-fit (other 11 months of 2017),0.5896,1,false_positive,
IF-00158,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-07-06 16:00:00,2017-07-06 19:00:00,2017-07-06 18:00:00,4,612.925,346.77,76.75,,1064.6,month cross-fit (other 11 months of 2017),0.5851,1,false_positive,
IF-00159,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-07-07 12:00:00,2017-07-08 17:00:00,2017-07-07 14:00:00,30,501.802,254.326,97.31,,7424.3,month cross-fit (other 11 months of 2017),0.6473,1,false_positive,
IF-00160,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,iforest,2017-07-08 20:00:00,2017-07-08 21:00:00,2017-07-08 20:00:00,2,364.676,102.279,256.55,,524.8,month cross-fit (other 11 months of 2017),0.6203,1,true_positive,SYN-M2-03-06
IF-00161,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-07-09 01:00:00,2017-07-09 23:00:00,2017-07-09 03:00:00,23,505.954,186.048,171.95,,7357.8,month cross-fit (other 11 months of 2017),0.6706,1,true_positive,SYN-M2-03-06
IF-00162,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-07-10 13:00:00,2017-07-10 19:00:00,2017-07-10 15:00:00,7,670.784,379.212,76.89,,2041.0,month cross-fit (other 11 months of 2017),0.5948,1,false_positive,
IF-00163,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-07-11 10:00:00,2017-07-11 19:00:00,2017-07-11 12:00:00,10,647.231,373.836,73.13,,2733.9,month cross-fit (other 11 months of 2017),0.5965,1,false_positive,
IF-00164,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-07-12 14:00:00,2017-07-12 19:00:00,2017-07-12 16:00:00,6,673.137,374.753,79.62,,1790.3,month cross-fit (other 11 months of 2017),0.5918,1,false_positive,
IF-00165,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-07-13 07:00:00,2017-07-13 09:00:00,2017-07-13 09:00:00,3,481.152,211.421,127.58,,809.2,month cross-fit (other 11 months of 2017),0.5844,1,false_positive,
IF-00166,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-07-13 14:00:00,2017-07-13 19:00:00,2017-07-13 16:00:00,6,648.155,374.753,72.96,,1640.4,month cross-fit (other 11 months of 2017),0.5888,1,false_positive,
IF-00167,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-07-14 15:00:00,2017-07-14 19:00:00,2017-07-14 17:00:00,5,592.076,364.377,62.49,,1138.5,month cross-fit (other 11 months of 2017),0.5808,1,false_positive,
IF-00168,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-07-15 00:00:00,2017-07-15 03:00:00,2017-07-15 02:00:00,4,332.395,143.866,131.04,,754.1,month cross-fit (other 11 months of 2017),0.574,1,false_positive,
IF-00169,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-07-15 07:00:00,2017-07-15 17:00:00,2017-07-15 09:00:00,11,416.74,250.66,66.26,,1826.9,month cross-fit (other 11 months of 2017),0.6275,1,false_positive,
IF-00170,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-07-16 01:00:00,2017-07-16 03:00:00,2017-07-16 03:00:00,3,527.774,156.676,236.86,,1113.3,month cross-fit (other 11 months of 2017),0.6335,1,false_positive,
IF-00171,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-07-18 07:00:00,2017-07-18 09:00:00,2017-07-18 09:00:00,3,472.969,211.421,123.71,,784.6,month cross-fit (other 11 months of 2017),0.5711,1,false_positive,
IF-00172,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-07-19 07:00:00,2017-07-19 09:00:00,2017-07-19 09:00:00,3,480.578,211.421,127.31,,807.5,month cross-fit (other 11 months of 2017),0.5738,1,false_positive,
IF-00173,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-07-21 05:00:00,2017-07-21 07:00:00,2017-07-21 07:00:00,3,489.628,149.126,228.33,,1021.5,month cross-fit (other 11 months of 2017),0.6189,1,false_positive,
IF-00174,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-07-21 15:00:00,2017-07-21 19:00:00,2017-07-21 17:00:00,5,634.595,364.377,74.16,,1351.1,month cross-fit (other 11 months of 2017),0.5879,1,false_positive,
IF-00175,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-07-22 00:00:00,2017-07-22 17:00:00,2017-07-22 02:00:00,18,385.115,209.213,84.08,,3166.2,month cross-fit (other 11 months of 2017),0.6284,1,false_positive,
IF-00176,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-07-23 01:00:00,2017-07-23 04:00:00,2017-07-23 03:00:00,4,526.367,154.249,241.24,,1488.5,month cross-fit (other 11 months of 2017),0.6363,1,false_positive,
IF-00177,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-07-23 18:00:00,2017-07-23 23:00:00,2017-07-23 20:00:00,6,421.108,103.12,308.37,,1907.9,month cross-fit (other 11 months of 2017),0.6059,1,false_positive,
IF-00178,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-07-25 09:00:00,2017-07-25 11:00:00,2017-07-25 11:00:00,3,622.611,319.459,94.9,,909.5,month cross-fit (other 11 months of 2017),0.6034,1,false_positive,
IF-00179,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-07-26 07:00:00,2017-07-26 19:00:00,2017-07-26 09:00:00,13,606.212,324.959,86.55,,3093.8,month cross-fit (other 11 months of 2017),0.5856,2,false_positive,
IF-00180,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-07-27 15:00:00,2017-07-27 18:00:00,2017-07-27 17:00:00,4,633.877,395.092,60.44,,955.1,month cross-fit (other 11 months of 2017),0.5719,1,false_positive,
IF-00181,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,iforest,2017-07-29 17:00:00,2017-07-29 17:00:00,2017-07-29 17:00:00,1,189.136,176.089,7.41,,13.0,month cross-fit (other 11 months of 2017),0.6191,1,false_positive,
IF-00182,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-07-30 01:00:00,2017-07-30 03:00:00,2017-07-30 03:00:00,3,470.285,156.676,200.16,,940.8,month cross-fit (other 11 months of 2017),0.6162,1,false_positive,
IF-00183,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-07-31 17:00:00,2017-07-31 19:00:00,2017-07-31 19:00:00,3,598.638,316.61,89.08,,846.1,month cross-fit (other 11 months of 2017),0.5792,1,false_positive,
IF-00184,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-08-05 10:00:00,2017-08-05 14:00:00,2017-08-05 12:00:00,5,367.947,285.413,28.92,,412.7,month cross-fit (other 11 months of 2017),0.5911,1,false_positive,
IF-00185,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-08-06 01:00:00,2017-08-06 04:00:00,2017-08-06 03:00:00,4,453.383,157.098,188.6,,1185.1,month cross-fit (other 11 months of 2017),0.6443,1,false_positive,
IF-00186,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-08-09 15:00:00,2017-08-09 19:00:00,2017-08-09 17:00:00,5,629.312,362.028,73.83,,1336.4,month cross-fit (other 11 months of 2017),0.5674,1,false_positive,
IF-00187,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-08-10 16:00:00,2017-08-10 18:00:00,2017-08-10 18:00:00,3,627.23,378.952,65.52,,744.8,month cross-fit (other 11 months of 2017),0.5673,1,false_positive,
IF-00188,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-08-11 12:00:00,2017-08-11 19:00:00,2017-08-11 14:00:00,8,657.497,378.659,73.64,,2230.7,month cross-fit (other 11 months of 2017),0.5901,1,false_positive,
IF-00189,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-08-12 00:00:00,2017-08-12 14:00:00,2017-08-12 02:00:00,15,420.993,199.305,111.23,,3325.3,month cross-fit (other 11 months of 2017),0.6054,1,false_positive,
IF-00190,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,iforest,2017-08-12 17:00:00,2017-08-12 17:00:00,2017-08-12 17:00:00,1,223.812,178.427,25.44,,45.4,month cross-fit (other 11 months of 2017),0.6293,1,false_positive,
IF-00191,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-08-13 01:00:00,2017-08-13 05:00:00,2017-08-13 03:00:00,5,458.576,154.207,197.38,,1521.8,month cross-fit (other 11 months of 2017),0.6596,1,false_positive,
IF-00192,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-08-20 01:00:00,2017-08-20 03:00:00,2017-08-20 03:00:00,3,465.42,160.345,190.26,,915.2,month cross-fit (other 11 months of 2017),0.6421,1,false_positive,
IF-00193,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-08-23 14:00:00,2017-08-23 17:00:00,2017-08-23 16:00:00,4,710.905,419.951,69.28,,1163.8,month cross-fit (other 11 months of 2017),0.5858,1,false_positive,
IF-00194,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-08-26 08:00:00,2017-08-26 17:00:00,2017-08-26 10:00:00,10,462.082,264.4,74.77,,1976.8,month cross-fit (other 11 months of 2017),0.6348,1,false_positive,
IF-00195,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-08-27 01:00:00,2017-08-27 04:00:00,2017-08-27 03:00:00,4,467.082,157.098,197.32,,1239.9,month cross-fit (other 11 months of 2017),0.6496,1,false_positive,
IF-00196,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-08-27 17:00:00,2017-08-27 19:00:00,2017-08-27 19:00:00,3,485.794,133.418,264.11,,1057.1,month cross-fit (other 11 months of 2017),0.5844,1,false_positive,
IF-00197,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-08-28 12:00:00,2017-08-28 19:00:00,2017-08-28 14:00:00,8,651.457,378.659,72.04,,2182.4,month cross-fit (other 11 months of 2017),0.5747,1,false_positive,
IF-00198,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-08-29 15:00:00,2017-08-29 19:00:00,2017-08-29 17:00:00,5,609.055,362.028,68.23,,1235.1,month cross-fit (other 11 months of 2017),0.5826,1,false_positive,
IF-00199,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-08-30 15:00:00,2017-08-30 19:00:00,2017-08-30 17:00:00,5,614.527,362.028,69.75,,1262.5,month cross-fit (other 11 months of 2017),0.5751,1,false_positive,
IF-00200,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-09-03 01:00:00,2017-09-03 03:00:00,2017-09-03 03:00:00,3,474.493,158.51,199.35,,947.9,month cross-fit (other 11 months of 2017),0.6279,1,false_positive,
